model,case_id,trace_id,base_is_correct,sentence_index,n_sentences,mentions_final,mentions_other,base_answer,final_words,n_other_entities
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,13,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,14,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,15,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,16,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,17,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,18,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,19,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,20,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,21,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,22,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,23,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,24,83,1,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,25,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,26,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,27,83,1,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,28,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,29,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,30,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,31,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,32,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,33,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,34,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,35,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,36,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,37,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,38,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,39,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,40,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,41,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,42,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,43,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,44,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,45,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,46,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,47,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,48,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,49,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,50,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,51,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,52,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,53,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,54,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,55,83,1,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,56,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,57,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,58,83,1,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,59,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,60,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,61,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,62,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,63,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,64,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,65,83,1,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,66,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,67,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,68,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,69,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,70,83,1,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,71,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,72,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,73,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,74,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,75,83,1,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,76,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,77,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,78,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,79,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,80,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,81,83,0,1,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,82,83,0,0,Bed bug bites,bed bug bites,171
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,0,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,1,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,2,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,3,24,0,1,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,4,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,5,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,6,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,7,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,8,24,0,1,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,9,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,10,24,0,1,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,11,24,1,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,12,24,1,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,13,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,14,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,15,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,16,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,17,24,0,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,18,24,0,1,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,19,24,0,1,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,20,24,0,1,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,21,24,0,1,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,22,24,1,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,23,24,1,0,cutaneous larva migrans,cutaneous larva migrans,170
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,0,22,0,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,1,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,2,22,0,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,3,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,4,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,5,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,6,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,7,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,8,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,9,22,0,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,10,22,1,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,11,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,12,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,13,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,14,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,15,22,0,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,16,22,0,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,17,22,0,1,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,18,22,1,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,19,22,1,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,20,22,0,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,21,22,1,0,IgA nephropathy,iga nephropathy,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,0,83,0,0,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,1,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,2,83,0,0,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,3,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,4,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,5,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,6,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,7,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,8,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,9,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,10,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,11,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,12,83,0,0,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,13,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,14,83,0,0,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,15,83,0,0,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,16,83,0,0,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,17,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,18,83,0,1,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,19,83,0,0,Multiple myeloma with light chain deposition disease,multiple myeloma light chain deposition,239
